Station,Date(NZST),Time(NZST),Amount(mm),Period(Hrs),Freq
37852,20170716,1100,0.0,1,H
22719,20170716,1200,0.0,1,H
37852,20170716,1200,0.0,1,H
22719,20170716,1300,0.0,1,H
37852,20170716,1300,0.0,1,H
22719,20170716,1400,0.0,1,H
37852,20170716,1400,0.0,1,H
22719,20170716,1500,0.0,1,H
37852,20170716,1500,0.0,1,H
22719,20170716,1600,0.0,1,H
37852,20170716,1600,0.0,1,H
22719,20170716,1700,0.0,1,H
37852,20170716,1700,0.0,1,H
22719,20170716,1800,0.0,1,H
37852,20170716,1800,0.0,1,H
22719,20170716,1900,0.0,1,H
37852,20170716,1900,0.0,1,H
22719,20170716,2000,0.0,1,H
37852,20170716,2000,0.0,1,H
22719,20170716,2100,0.0,1,H
37852,20170716,2100,0.0,1,H
22719,20170716,2200,0.0,1,H
37852,20170716,2200,0.0,1,H
22719,20170716,2300,0.0,1,H
37852,20170716,2300,0.0,1,H
22719,20170717,0000,0.0,1,H
37852,20170717,0000,0.0,1,H
22719,20170717,0100,0.0,1,H
37852,20170717,0100,0.0,1,H
22719,20170717,0200,0.0,1,H
37852,20170717,0200,0.0,1,H
22719,20170717,0300,0.0,1,H
37852,20170717,0300,0.0,1,H
22719,20170717,0400,0.0,1,H
37852,20170717,0400,0.0,1,H
22719,20170717,0500,0.0,1,H
37852,20170717,0500,0.0,1,H
22719,20170717,0600,0.0,1,H
37852,20170717,0600,0.0,1,H
22719,20170717,0700,0.0,1,H
37852,20170717,0700,0.0,1,H
22719,20170717,0800,0.0,1,H
37852,20170717,0800,0.0,1,H
22719,20170717,0900,0.0,1,H
37852,20170717,0900,0.0,1,H
22719,20170717,1000,0.0,1,H
37852,20170717,1000,0.0,1,H
22719,20170717,1100,0.0,1,H
37852,20170717,1100,0.0,1,H
22719,20170717,1200,0.0,1,H
37852,20170717,1200,0.0,1,H
22719,20170717,1300,0.0,1,H
37852,20170717,1300,0.0,1,H
22719,20170717,1400,0.0,1,H
37852,20170717,1400,0.0,1,H
22719,20170717,1500,0.0,1,H
37852,20170717,1500,0.0,1,H
22719,20170717,1600,0.0,1,H
37852,20170717,1600,0.0,1,H
22719,20170717,1700,0.0,1,H
37852,20170717,1700,0.0,1,H
22719,20170717,1800,0.0,1,H
37852,20170717,1800,0.0,1,H
22719,20170717,1900,0.0,1,H
37852,20170717,1900,0.0,1,H
22719,20170717,2000,0.0,1,H
37852,20170717,2000,0.0,1,H
22719,20170717,2100,0.0,1,H
37852,20170717,2100,0.0,1,H
22719,20170717,2200,0.0,1,H
37852,20170717,2200,0.0,1,H
22719,20170717,2300,0.0,1,H
37852,20170717,2300,0.0,1,H
22719,20170718,0000,0.0,1,H
37852,20170718,0000,0.0,1,H
22719,20170718,0100,0.0,1,H
37852,20170718,0100,0.0,1,H
22719,20170718,0200,0.0,1,H
37852,20170718,0200,0.0,1,H
22719,20170718,0300,0.0,1,H
37852,20170718,0300,0.0,1,H
22719,20170718,0400,0.0,1,H
37852,20170718,0400,0.0,1,H
22719,20170718,0500,0.0,1,H
37852,20170718,0500,0.0,1,H
22719,20170718,0600,0.0,1,H
37852,20170718,0600,0.0,1,H
22719,20170718,0700,0.0,1,H
37852,20170718,0700,0.0,1,H
22719,20170718,0800,0.0,1,H
37852,20170718,0800,0.0,1,H
22719,20170718,0900,0.0,1,H
37852,20170718,0900,0.0,1,H
22719,20170718,1000,0.0,1,H
37852,20170718,1000,0.0,1,H
22719,20170718,1100,0.0,1,H
37852,20170718,1100,0.0,1,H
22719,20170718,1200,0.0,1,H
37852,20170718,1200,0.0,1,H
22719,20170718,1300,0.0,1,H
37852,20170718,1300,0.0,1,H
22719,20170718,1400,0.0,1,H
37852,20170718,1400,0.0,1,H
22719,20170718,1500,0.0,1,H
37852,20170718,1500,0.0,1,H
22719,20170718,1600,0.0,1,H
37852,20170718,1600,0.0,1,H
22719,20170718,1700,0.0,1,H
37852,20170718,1700,0.0,1,H
22719,20170718,1800,0.0,1,H
37852,20170718,1800,0.0,1,H
22719,20170718,1900,0.0,1,H
37852,20170718,1900,0.0,1,H
22719,20170718,2000,0.0,1,H
37852,20170718,2000,0.0,1,H
22719,20170718,2100,0.0,1,H
37852,20170718,2100,0.0,1,H
22719,20170718,2200,0.0,1,H
37852,20170718,2200,0.0,1,H
22719,20170718,2300,0.0,1,H
37852,20170718,2300,0.0,1,H
22719,20170719,0000,0.0,1,H
37852,20170719,0000,0.0,1,H
22719,20170719,0100,0.0,1,H
37852,20170719,0100,0.0,1,H
22719,20170719,0200,0.0,1,H
37852,20170719,0200,0.0,1,H
22719,20170719,0300,0.0,1,H
37852,20170719,0300,0.0,1,H
22719,20170719,0400,0.0,1,H
37852,20170719,0400,0.0,1,H
22719,20170719,0500,0.0,1,H
37852,20170719,0500,0.0,1,H
22719,20170719,0600,0.0,1,H
37852,20170719,0600,0.0,1,H
22719,20170719,0700,0.0,1,H
37852,20170719,0700,0.0,1,H
22719,20170719,0800,0.0,1,H
37852,20170719,0800,0.0,1,H
22719,20170719,0900,0.0,1,H
37852,20170719,0900,0.0,1,H
22719,20170719,1000,0.0,1,H
37852,20170719,1000,0.0,1,H
22719,20170719,1100,0.0,1,H
37852,20170719,1100,0.0,1,H
22719,20170719,1200,0.0,1,H
37852,20170719,1200,1.4,1,H
22719,20170719,1300,0.0,1,H
37852,20170719,1300,0.0,1,H
22719,20170719,1400,0.0,1,H
37852,20170719,1400,0.0,1,H
22719,20170719,1500,0.0,1,H
37852,20170719,1500,0.0,1,H
22719,20170719,1600,0.0,1,H
37852,20170719,1600,0.0,1,H
22719,20170719,1700,0.0,1,H
37852,20170719,1700,0.0,1,H
22719,20170719,1800,0.0,1,H
37852,20170719,1800,0.0,1,H
22719,20170719,1900,0.0,1,H
37852,20170719,1900,0.0,1,H
22719,20170719,2000,0.0,1,H
37852,20170719,2000,0.0,1,H
22719,20170719,2100,0.0,1,H
37852,20170719,2100,0.0,1,H
22719,20170719,2200,0.0,1,H
37852,20170719,2200,0.0,1,H
22719,20170719,2300,0.0,1,H
37852,20170719,2300,0.0,1,H
22719,20170720,0000,0.0,1,H
37852,20170720,0000,0.0,1,H
22719,20170720,0100,0.0,1,H
37852,20170720,0100,0.0,1,H
22719,20170720,0200,0.0,1,H
37852,20170720,0200,0.0,1,H
22719,20170720,0300,0.0,1,H
37852,20170720,0300,0.0,1,H
22719,20170720,0400,0.0,1,H
37852,20170720,0400,0.0,1,H
22719,20170720,0500,0.0,1,H
37852,20170720,0500,0.0,1,H
22719,20170720,0600,0.0,1,H
37852,20170720,0600,0.0,1,H
22719,20170720,0700,0.0,1,H
37852,20170720,0700,0.0,1,H
22719,20170720,0800,0.0,1,H
37852,20170720,0800,0.0,1,H
22719,20170720,0900,0.0,1,H
37852,20170720,0900,0.0,1,H
22719,20170720,1000,0.0,1,H
37852,20170720,1000,0.0,1,H
22719,20170720,1100,0.0,1,H
37852,20170720,1100,0.0,1,H
22719,20170720,1200,0.0,1,H
37852,20170720,1200,0.1,1,H
22719,20170720,1300,0.0,1,H
37852,20170720,1300,0.0,1,H
22719,20170720,1400,0.0,1,H
37852,20170720,1400,0.0,1,H
22719,20170720,1500,0.0,1,H
37852,20170720,1500,0.0,1,H
22719,20170720,1600,0.0,1,H
37852,20170720,1600,0.1,1,H
22719,20170720,1700,1.1,1,H
37852,20170720,1700,1.4,1,H
22719,20170720,1800,1.7,1,H
37852,20170720,1800,2.3,1,H
22719,20170720,1900,8.6,1,H
37852,20170720,1900,3.6,1,H
22719,20170720,2000,0.4,1,H
37852,20170720,2000,0.0,1,H
22719,20170720,2100,0.4,1,H
37852,20170720,2100,0.0,1,H
22719,20170720,2200,0.4,1,H
37852,20170720,2200,0.0,1,H
22719,20170720,2300,0.4,1,H
37852,20170720,2300,1.7,1,H
22719,20170721,0000,1.7,1,H
37852,20170721,0000,2.2,1,H
22719,20170721,0100,2.3,1,H
37852,20170721,0100,1.4,1,H
22719,20170721,0200,4.7,1,H
37852,20170721,0200,1.1,1,H
22719,20170721,0300,0.1,1,H
37852,20170721,0300,0.0,1,H
22719,20170721,0400,0.1,1,H
37852,20170721,0400,0.0,1,H
22719,20170721,0500,0.1,1,H
37852,20170721,0500,0.0,1,H
22719,20170721,0600,0.1,1,H
37852,20170721,0600,0.1,1,H
22719,20170721,0700,0.8,1,H
37852,20170721,0700,0.0,1,H
22719,20170721,0800,0.8,1,H
37852,20170721,0800,0.0,1,H
22719,20170721,0900,0.0,1,H
37852,20170721,0900,0.2,1,H
22719,20170721,1000,0.0,1,H
37852,20170721,1000,0.0,1,H
22719,20170721,1100,0.5,1,H
37852,20170721,1100,0.0,1,H
22719,20170721,1200,3.1,1,H
37852,20170721,1200,0.1,1,H
22719,20170721,1300,1.0,1,H
37852,20170721,1300,2.0,1,H
22719,20170721,1400,0.3,1,H
37852,20170721,1400,0.0,1,H
22719,20170721,1500,2.9,1,H
37852,20170721,1500,0.0,1,H
22719,20170721,1600,2.4,1,H
37852,20170721,1600,0.6,1,H
22719,20170721,1700,0.3,1,H
37852,20170721,1700,1.2,1,H
22719,20170721,1800,0.3,1,H
37852,20170721,1800,0.3,1,H
22719,20170721,1900,0.3,1,H
37852,20170721,1900,1.1,1,H
22719,20170721,2000,0.3,1,H
37852,20170721,2000,0.0,1,H
22719,20170721,2100,0.3,1,H
37852,20170721,2100,0.0,1,H
22719,20170721,2200,0.3,1,H
37852,20170721,2200,0.3,1,H
22719,20170721,2300,0.3,1,H
37852,20170721,2300,0.1,1,H
22719,20170722,0000,0.3,1,H
37852,20170722,0000,0.0,1,H
22719,20170722,0100,2.0,1,H
37852,20170722,0100,0.2,1,H
22719,20170722,0200,1.9,1,H
37852,20170722,0200,0.2,1,H
22719,20170722,0300,0.4,1,H
37852,20170722,0300,0.2,1,H
22719,20170722,0400,0.4,1,H
37852,20170722,0400,0.0,1,H
22719,20170722,0500,0.4,1,H
37852,20170722,0500,0.0,1,H
22719,20170722,0600,0.7,1,H
37852,20170722,0600,0.9,1,H
22719,20170722,0700,1.6,1,H
37852,20170722,0700,2.0,1,H
22719,20170722,0800,2.5,1,H
37852,20170722,0800,1.9,1,H
22719,20170722,0900,0.2,1,H
37852,20170722,0900,3.5,1,H
22719,20170722,1000,0.4,1,H
37852,20170722,1000,0.1,1,H
22719,20170722,1100,1.0,1,H
37852,20170722,1100,0.4,1,H
22719,20170722,1200,0.5,1,H
37852,20170722,1200,1.1,1,H
22719,20170722,1300,2.4,1,H
37852,20170722,1300,0.1,1,H
22719,20170722,1400,0.4,1,H
37852,20170722,1400,1.0,1,H
22719,20170722,1500,0.4,1,H
37852,20170722,1500,0.6,1,H
22719,20170722,1600,0.4,1,H
37852,20170722,1600,0.1,1,H
22719,20170722,1700,0.2,1,H
37852,20170722,1700,0.0,1,H
22719,20170722,1800,0.0,1,H
37852,20170722,1800,0.4,1,H
22719,20170722,1900,0.0,1,H
37852,20170722,1900,0.0,1,H
22719,20170722,2000,0.0,1,H
37852,20170722,2000,0.0,1,H
22719,20170722,2100,0.0,1,H
37852,20170722,2100,0.0,1,H
22719,20170722,2200,0.0,1,H
37852,20170722,2200,0.0,1,H
22719,20170722,2300,0.0,1,H
37852,20170722,2300,0.0,1,H
22719,20170723,0000,0.0,1,H
37852,20170723,0000,0.0,1,H
22719,20170723,0100,0.0,1,H
37852,20170723,0100,0.0,1,H
22719,20170723,0200,0.0,1,H
37852,20170723,0200,0.0,1,H
22719,20170723,0300,0.0,1,H
37852,20170723,0300,0.0,1,H
22719,20170723,0400,0.0,1,H
37852,20170723,0400,0.0,1,H
22719,20170723,0500,0.0,1,H
37852,20170723,0500,0.0,1,H
22719,20170723,0600,0.0,1,H
37852,20170723,0600,0.0,1,H
22719,20170723,0700,0.0,1,H
37852,20170723,0700,0.0,1,H
22719,20170723,0800,0.0,1,H
37852,20170723,0800,0.0,1,H
22719,20170723,0900,0.0,1,H
37852,20170723,0900,0.0,1,H
22719,20170723,1000,0.0,1,H
37852,20170723,1000,0.0,1,H
22719,20170723,1100,0.0,1,H
37852,20170723,1100,0.0,1,H
22719,20170723,1200,0.0,1,H
37852,20170723,1200,0.0,1,H
22719,20170723,1300,0.0,1,H
37852,20170723,1300,0.0,1,H
22719,20170723,1400,0.0,1,H
37852,20170723,1400,0.0,1,H
22719,20170723,1500,0.0,1,H
37852,20170723,1500,0.0,1,H
22719,20170723,1600,0.6,1,H
37852,20170723,1600,0.0,1,H
22719,20170723,1700,0.1,1,H
37852,20170723,1700,0.0,1,H
22719,20170723,1800,0.1,1,H
37852,20170723,1800,0.0,1,H
22719,20170723,1900,0.1,1,H
37852,20170723,1900,0.0,1,H
22719,20170723,2000,0.1,1,H
37852,20170723,2000,0.1,1,H
22719,20170723,2100,0.1,1,H
37852,20170723,2100,0.0,1,H
22719,20170723,2200,0.1,1,H
37852,20170723,2200,0.4,1,H
22719,20170723,2300,0.1,1,H
37852,20170723,2300,0.0,1,H
22719,20170724,0000,0.1,1,H
37852,20170724,0000,0.0,1,H
22719,20170724,0100,0.1,1,H
37852,20170724,0100,0.0,1,H
22719,20170724,0200,0.1,1,H
37852,20170724,0200,0.0,1,H
22719,20170724,0300,0.1,1,H
37852,20170724,0300,0.1,1,H
22719,20170724,0400,0.1,1,H
37852,20170724,0400,0.1,1,H
22719,20170724,0500,0.1,1,H
37852,20170724,0500,0.0,1,H
22719,20170724,0600,0.1,1,H
37852,20170724,0600,0.0,1,H
22719,20170724,0700,0.1,1,H
37852,20170724,0700,0.0,1,H
22719,20170724,0800,0.0,1,H
37852,20170724,0800,0.1,1,H
22719,20170724,0900,0.0,1,H
37852,20170724,0900,0.0,1,H
22719,20170724,1000,0.0,1,H
37852,20170724,1000,0.0,1,H
22719,20170724,1100,0.0,1,H
37852,20170724,1100,0.0,1,H
22719,20170724,1200,0.0,1,H
37852,20170724,1200,0.0,1,H
22719,20170724,1300,0.0,1,H
37852,20170724,1300,0.0,1,H
22719,20170724,1400,0.0,1,H
37852,20170724,1400,0.0,1,H
22719,20170724,1500,0.0,1,H
37852,20170724,1500,0.0,1,H
22719,20170724,1600,0.0,1,H
37852,20170724,1600,0.0,1,H
22719,20170724,1700,0.0,1,H
37852,20170724,1700,0.0,1,H
22719,20170724,1800,0.0,1,H
37852,20170724,1800,0.0,1,H
22719,20170724,1900,0.0,1,H
37852,20170724,1900,0.0,1,H
22719,20170724,2000,0.0,1,H
37852,20170724,2000,0.0,1,H
22719,20170724,2100,0.0,1,H
37852,20170724,2100,0.0,1,H
22719,20170724,2200,0.0,1,H
37852,20170724,2200,0.0,1,H
22719,20170724,2300,0.2,1,H
37852,20170724,2300,0.0,1,H
22719,20170725,0000,1.1,1,H
37852,20170725,0000,1.3,1,H
22719,20170725,0100,0.6,1,H
37852,20170725,0100,0.0,1,H
22719,20170725,0200,0.0,1,H
37852,20170725,0200,0.3,1,H
22719,20170725,0300,0.0,1,H
37852,20170725,0300,1.9,1,H
22719,20170725,0400,0.0,1,H
37852,20170725,0400,0.6,1,H
22719,20170725,0500,0.0,1,H
37852,20170725,0500,0.9,1,H
22719,20170725,0600,0.0,1,H
37852,20170725,0600,0.0,1,H
22719,20170725,0700,0.0,1,H
37852,20170725,0700,0.0,1,H
22719,20170725,0800,0.0,1,H
37852,20170725,0800,0.5,1,H
22719,20170725,0900,0.0,1,H
37852,20170725,0900,0.0,1,H
22719,20170725,1000,0.0,1,H
37852,20170725,1000,0.3,1,H
22719,20170725,1100,0.4,1,H
37852,20170725,1100,0.0,1,H
22719,20170725,1200,0.1,1,H
37852,20170725,1200,0.0,1,H
22719,20170725,1300,0.1,1,H
37852,20170725,1300,0.0,1,H
22719,20170725,1400,0.1,1,H
37852,20170725,1400,0.0,1,H
22719,20170725,1500,0.1,1,H
37852,20170725,1500,0.0,1,H
22719,20170725,1600,0.1,1,H
37852,20170725,1600,0.1,1,H
22719,20170725,1700,0.1,1,H
37852,20170725,1700,0.1,1,H
22719,20170725,1800,0.1,1,H
37852,20170725,1800,0.0,1,H
22719,20170725,1900,0.1,1,H
37852,20170725,1900,0.0,1,H
22719,20170725,2000,0.1,1,H
37852,20170725,2000,0.0,1,H
22719,20170725,2100,0.1,1,H
37852,20170725,2100,0.0,1,H
22719,20170725,2200,0.1,1,H
37852,20170725,2200,0.0,1,H
22719,20170725,2300,0.1,1,H
37852,20170725,2300,0.0,1,H
22719,20170726,0000,0.1,1,H
37852,20170726,0000,0.0,1,H
22719,20170726,0100,0.1,1,H
37852,20170726,0100,0.0,1,H
22719,20170726,0200,0.1,1,H
37852,20170726,0200,0.0,1,H
22719,20170726,0300,0.1,1,H
37852,20170726,0300,0.0,1,H
22719,20170726,0400,0.1,1,H
37852,20170726,0400,0.2,1,H
22719,20170726,0500,0.1,1,H
37852,20170726,0500,0.0,1,H
22719,20170726,0600,0.1,1,H
37852,20170726,0600,0.0,1,H
22719,20170726,0700,0.0,1,H
37852,20170726,0700,0.0,1,H
22719,20170726,0800,0.0,1,H
37852,20170726,0800,0.0,1,H
22719,20170726,0900,0.0,1,H
37852,20170726,0900,0.0,1,H
22719,20170726,1000,0.0,1,H
37852,20170726,1000,0.0,1,H
22719,20170726,1100,0.0,1,H
37852,20170726,1100,0.0,1,H
22719,20170726,1200,0.0,1,H
37852,20170726,1200,0.0,1,H
22719,20170726,1300,0.0,1,H
37852,20170726,1300,0.0,1,H
22719,20170726,1400,0.0,1,H
37852,20170726,1400,0.0,1,H
22719,20170726,1500,0.0,1,H
37852,20170726,1500,0.0,1,H
22719,20170726,1600,0.0,1,H
37852,20170726,1600,0.0,1,H
22719,20170726,1700,0.0,1,H
37852,20170726,1700,0.0,1,H
22719,20170726,1800,0.0,1,H
37852,20170726,1800,0.0,1,H
22719,20170726,1900,0.0,1,H
37852,20170726,1900,0.0,1,H
22719,20170726,2000,0.0,1,H
37852,20170726,2000,0.0,1,H
22719,20170726,2100,0.0,1,H
37852,20170726,2100,0.0,1,H
22719,20170726,2200,0.0,1,H
37852,20170726,2200,0.0,1,H
22719,20170726,2300,0.0,1,H
37852,20170726,2300,0.0,1,H
22719,20170727,0000,0.0,1,H
37852,20170727,0000,0.0,1,H
22719,20170727,0100,0.0,1,H
37852,20170727,0100,0.0,1,H
22719,20170727,0200,0.0,1,H
37852,20170727,0200,0.0,1,H
22719,20170727,0300,0.0,1,H
37852,20170727,0300,0.0,1,H
22719,20170727,0400,0.0,1,H
37852,20170727,0400,0.0,1,H
22719,20170727,0500,0.0,1,H
37852,20170727,0500,0.0,1,H
22719,20170727,0600,0.0,1,H
37852,20170727,0600,0.0,1,H
22719,20170727,0700,0.0,1,H
37852,20170727,0700,0.0,1,H
22719,20170727,0800,0.0,1,H
37852,20170727,0800,0.0,1,H
22719,20170727,0900,0.0,1,H
37852,20170727,0900,0.0,1,H
22719,20170727,1000,0.0,1,H
37852,20170727,1000,0.0,1,H
22719,20170727,1100,0.0,1,H
37852,20170727,1100,0.0,1,H
22719,20170727,1200,0.0,1,H
37852,20170727,1200,0.0,1,H
22719,20170727,1300,0.0,1,H
37852,20170727,1300,0.0,1,H
22719,20170727,1400,1.0,1,H
37852,20170727,1400,0.4,1,H
22719,20170727,1500,2.2,1,H
37852,20170727,1500,2.9,1,H
22719,20170727,1600,1.4,1,H
37852,20170727,1600,1.3,1,H
22719,20170727,1700,0.3,1,H
37852,20170727,1700,0.0,1,H
22719,20170727,1800,0.3,1,H
37852,20170727,1800,0.0,1,H
22719,20170727,1900,0.3,1,H
37852,20170727,1900,0.0,1,H
22719,20170727,2000,0.3,1,H
37852,20170727,2000,0.0,1,H
22719,20170727,2100,0.3,1,H
37852,20170727,2100,0.0,1,H
22719,20170727,2200,0.3,1,H
37852,20170727,2200,0.1,1,H
22719,20170727,2300,0.3,1,H
37852,20170727,2300,0.6,1,H
22719,20170728,0000,0.3,1,H
37852,20170728,0000,0.0,1,H
22719,20170728,0100,1.7,1,H
37852,20170728,0100,0.0,1,H
22719,20170728,0200,1.1,1,H
37852,20170728,0200,0.0,1,H
22719,20170728,0300,1.1,1,H
37852,20170728,0300,0.2,1,H
22719,20170728,0400,1.1,1,H
37852,20170728,0400,0.4,1,H
22719,20170728,0500,1.1,1,H
37852,20170728,0500,0.3,1,H
22719,20170728,0600,1.1,1,H
37852,20170728,0600,0.0,1,H
22719,20170728,0700,1.1,1,H
37852,20170728,0700,0.0,1,H
22719,20170728,0800,0.7,1,H
37852,20170728,0800,0.0,1,H
22719,20170728,0900,0.0,1,H
37852,20170728,0900,0.0,1,H
22719,20170728,1000,0.0,1,H
37852,20170728,1000,0.4,1,H
22719,20170728,1100,0.0,1,H
37852,20170728,1100,0.0,1,H
22719,20170728,1200,0.0,1,H
37852,20170728,1200,0.0,1,H
22719,20170728,1300,0.0,1,H
37852,20170728,1300,0.0,1,H
22719,20170728,1400,0.0,1,H
37852,20170728,1400,0.0,1,H
22719,20170728,1500,0.0,1,H
37852,20170728,1500,0.0,1,H
22719,20170728,1600,0.0,1,H
37852,20170728,1600,0.0,1,H
22719,20170728,1700,0.0,1,H
37852,20170728,1700,0.0,1,H
22719,20170728,1800,0.0,1,H
37852,20170728,1800,0.0,1,H
22719,20170728,1900,0.0,1,H
37852,20170728,1900,0.0,1,H
22719,20170728,2000,0.0,1,H
37852,20170728,2000,0.1,1,H
22719,20170728,2100,0.0,1,H
37852,20170728,2100,0.0,1,H
22719,20170728,2200,0.0,1,H
37852,20170728,2200,0.0,1,H
22719,20170728,2300,0.0,1,H
37852,20170728,2300,0.0,1,H
22719,20170729,0000,0.0,1,H
37852,20170729,0000,0.0,1,H
22719,20170729,0100,0.0,1,H
37852,20170729,0100,0.0,1,H
22719,20170729,0200,0.0,1,H
37852,20170729,0200,0.0,1,H
22719,20170729,0300,0.0,1,H
37852,20170729,0300,0.0,1,H
22719,20170729,0400,0.0,1,H
37852,20170729,0400,0.0,1,H
22719,20170729,0500,0.0,1,H
37852,20170729,0500,0.0,1,H
22719,20170729,0600,0.0,1,H
37852,20170729,0600,0.0,1,H
22719,20170729,0700,0.0,1,H
37852,20170729,0700,0.0,1,H
22719,20170729,0800,0.0,1,H
37852,20170729,0800,0.0,1,H
22719,20170729,0900,0.0,1,H
37852,20170729,0900,0.0,1,H
22719,20170729,1000,0.0,1,H
37852,20170729,1000,0.0,1,H
22719,20170729,1100,0.0,1,H
37852,20170729,1100,0.0,1,H
22719,20170729,1200,0.0,1,H
37852,20170729,1200,0.0,1,H
22719,20170729,1300,0.0,1,H
37852,20170729,1300,0.0,1,H
22719,20170729,1400,0.0,1,H
37852,20170729,1400,0.0,1,H
22719,20170729,1500,0.0,1,H
37852,20170729,1500,0.0,1,H
22719,20170729,1600,0.0,1,H
37852,20170729,1600,0.0,1,H
22719,20170729,1700,0.0,1,H
37852,20170729,1700,0.0,1,H
22719,20170729,1800,0.0,1,H
37852,20170729,1800,0.0,1,H
22719,20170729,1900,0.0,1,H
37852,20170729,1900,0.0,1,H
22719,20170729,2000,0.0,1,H
37852,20170729,2000,0.0,1,H
22719,20170729,2100,0.0,1,H
37852,20170729,2100,0.0,1,H
22719,20170729,2200,0.0,1,H
37852,20170729,2200,0.0,1,H
22719,20170729,2300,0.0,1,H
37852,20170729,2300,0.0,1,H
22719,20170730,0000,0.0,1,H
37852,20170730,0000,0.0,1,H
22719,20170730,0100,0.0,1,H
37852,20170730,0100,0.0,1,H
22719,20170730,0200,0.0,1,H
37852,20170730,0200,0.0,1,H
22719,20170730,0300,0.0,1,H
37852,20170730,0300,0.0,1,H
22719,20170730,0400,0.0,1,H
37852,20170730,0400,0.0,1,H
22719,20170730,0500,0.0,1,H
37852,20170730,0500,0.0,1,H
22719,20170730,0600,0.0,1,H
37852,20170730,0600,0.0,1,H
22719,20170730,0700,0.0,1,H
37852,20170730,0700,0.0,1,H
22719,20170730,0800,0.0,1,H
37852,20170730,0800,0.0,1,H
22719,20170730,0900,0.0,1,H
37852,20170730,0900,0.0,1,H
22719,20170730,1000,0.0,1,H
37852,20170730,1000,0.0,1,H
22719,20170730,1100,0.0,1,H
37852,20170730,1100,0.0,1,H
22719,20170730,1200,0.0,1,H
37852,20170730,1200,0.0,1,H
22719,20170730,1300,0.0,1,H
37852,20170730,1300,0.0,1,H
22719,20170730,1400,0.0,1,H
37852,20170730,1400,0.0,1,H
22719,20170730,1500,0.0,1,H
37852,20170730,1500,0.0,1,H
22719,20170730,1600,0.0,1,H
37852,20170730,1600,0.0,1,H
22719,20170730,1700,0.0,1,H
37852,20170730,1700,0.0,1,H
22719,20170730,1800,0.0,1,H
37852,20170730,1800,0.0,1,H
22719,20170730,1900,0.0,1,H
37852,20170730,1900,0.0,1,H
22719,20170730,2000,0.0,1,H
37852,20170730,2000,0.0,1,H
22719,20170730,2100,0.0,1,H
37852,20170730,2100,0.0,1,H
22719,20170730,2200,0.0,1,H
37852,20170730,2200,0.0,1,H
22719,20170730,2300,0.0,1,H
37852,20170730,2300,0.0,1,H
22719,20170731,0000,0.0,1,H
37852,20170731,0000,0.0,1,H
22719,20170731,0100,0.0,1,H
37852,20170731,0100,0.0,1,H
22719,20170731,0200,0.0,1,H
37852,20170731,0200,0.0,1,H
22719,20170731,0300,0.0,1,H
37852,20170731,0300,0.0,1,H
22719,20170731,0400,0.0,1,H
37852,20170731,0400,0.0,1,H
22719,20170731,0500,0.0,1,H
37852,20170731,0500,0.0,1,H
22719,20170731,0600,0.0,1,H
37852,20170731,0600,0.0,1,H
22719,20170731,0700,0.0,1,H
37852,20170731,0700,0.0,1,H
22719,20170731,0800,0.0,1,H
37852,20170731,0800,0.0,1,H
22719,20170731,0900,0.0,1,H
37852,20170731,0900,0.0,1,H
22719,20170731,1000,0.0,1,H
37852,20170731,1000,0.0,1,H
22719,20170731,1100,0.0,1,H
37852,20170731,1100,0.0,1,H
22719,20170731,1200,0.0,1,H
37852,20170731,1200,0.0,1,H
22719,20170731,1300,0.0,1,H
37852,20170731,1300,0.0,1,H
22719,20170731,1400,0.0,1,H
37852,20170731,1400,0.0,1,H
22719,20170731,1500,0.0,1,H
37852,20170731,1500,0.0,1,H
22719,20170731,1600,0.0,1,H
37852,20170731,1600,0.0,1,H
22719,20170731,1700,0.0,1,H
37852,20170731,1700,0.0,1,H
22719,20170731,1800,0.0,1,H
37852,20170731,1800,0.0,1,H
22719,20170731,1900,0.0,1,H
37852,20170731,1900,0.0,1,H
22719,20170731,2000,0.0,1,H
37852,20170731,2000,0.0,1,H
22719,20170731,2100,0.0,1,H
37852,20170731,2100,0.0,1,H
22719,20170731,2200,0.0,1,H
37852,20170731,2200,0.0,1,H
22719,20170731,2300,0.0,1,H
37852,20170731,2300,0.0,1,H
22719,20170801,0000,0.0,1,H
37852,20170801,0000,0.0,1,H
22719,20170801,0100,0.0,1,H
37852,20170801,0100,0.0,1,H
22719,20170801,0200,0.0,1,H
37852,20170801,0200,0.0,1,H
22719,20170801,0300,0.0,1,H
37852,20170801,0300,0.0,1,H
22719,20170801,0400,0.0,1,H
37852,20170801,0400,0.0,1,H
22719,20170801,0500,0.0,1,H
37852,20170801,0500,0.0,1,H
22719,20170801,0600,0.0,1,H
37852,20170801,0600,0.0,1,H
22719,20170801,0700,0.0,1,H
37852,20170801,0700,0.0,1,H
22719,20170801,0800,0.0,1,H
37852,20170801,0800,0.0,1,H
22719,20170801,0900,0.0,1,H
37852,20170801,0900,0.0,1,H
22719,20170801,1000,0.0,1,H
37852,20170801,1000,0.0,1,H
22719,20170801,1100,0.0,1,H
37852,20170801,1100,0.0,1,H
22719,20170801,1200,0.0,1,H
37852,20170801,1200,0.0,1,H
22719,20170801,1300,0.0,1,H
37852,20170801,1300,0.0,1,H
22719,20170801,1400,0.0,1,H
37852,20170801,1400,0.0,1,H
